week_start,year,week_number,region_code,region_name,patch_code,available_engineers,capacity_jobs,demand_jobs,gap_jobs,utilisation_pct,rag_status,is_forecast
2025-02-17,2025,8,SE,South East,SE-P4,6,64,70,-6,109.4,Red,0
2025-02-17,2025,8,SE,South East,SE-P5,6,81,63,18,77.8,Amber,0
2025-02-17,2025,8,SE,South East,SE-P6,5,63,71,-8,112.7,Red,0
2025-02-17,2025,8,SE,South East,SE-P7,5,66,84,-18,127.3,Red,0
2025-02-17,2025,8,SE,South East,SE-P8,6,97,71,26,73.2,Green,0
2025-02-17,2025,8,SW,South West,SW-P1,5,66,66,0,100.0,Red,0
2025-02-17,2025,8,SW,South West,SW-P2,6,71,64,7,90.1,Red,0
2025-02-17,2025,8,SW,South West,SW-P3,5,69,70,-1,101.4,Red,0
2025-02-17,2025,8,SW,South West,SW-P4,6,76,68,8,89.5,Amber,0
2025-02-17,2025,8,WAL,Wales,WAL-P1,7,88,72,16,81.8,Amber,0
2025-02-17,2025,8,WAL,Wales,WAL-P2,7,82,79,3,96.3,Red,0
2025-02-17,2025,8,WAL,Wales,WAL-P3,5,67,68,-1,101.5,Red,0
2025-02-17,2025,8,YRK,Yorkshire,YRK-P1,6,75,73,2,97.3,Red,0
2025-02-17,2025,8,YRK,Yorkshire,YRK-P2,6,75,77,-2,102.7,Red,0
2025-02-17,2025,8,YRK,Yorkshire,YRK-P3,6,83,86,-3,103.6,Red,0
2025-02-17,2025,8,YRK,Yorkshire,YRK-P4,5,63,74,-11,117.5,Red,0
2025-02-17,2025,8,YRK,Yorkshire,YRK-P5,5,68,84,-16,123.5,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P1,6,71,73,-2,102.8,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P2,6,75,68,7,90.7,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P3,6,78,96,-18,123.1,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P4,6,84,80,4,95.2,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P5,5,65,69,-4,106.2,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P6,6,76,72,4,94.7,Red,0
2025-02-24,2025,9,MID,Midlands,MID-P7,7,91,70,21,76.9,Amber,0
2025-02-24,2025,9,NE,North East,NE-P1,5,72,65,7,90.3,Red,0
2025-02-24,2025,9,NE,North East,NE-P2,5,72,57,15,79.2,Amber,0
2025-02-24,2025,9,NE,North East,NE-P3,5,68,65,3,95.6,Red,0
2025-02-24,2025,9,NE,North East,NE-P4,5,54,53,1,98.1,Red,0
2025-02-24,2025,9,NE,North East,NE-P5,5,66,56,10,84.8,Amber,0
2025-02-24,2025,9,NW,North West,NW-P1,5,69,57,12,82.6,Amber,0
2025-02-24,2025,9,NW,North West,NW-P2,6,76,62,14,81.6,Amber,0
2025-02-24,2025,9,NW,North West,NW-P3,6,85,62,23,72.9,Green,0
2025-02-24,2025,9,NW,North West,NW-P4,6,80,69,11,86.2,Amber,0
2025-02-24,2025,9,NW,North West,NW-P5,5,66,63,3,95.5,Red,0
2025-02-24,2025,9,NW,North West,NW-P6,5,67,80,-13,119.4,Red,0
2025-02-24,2025,9,SCO,Scotland,SCO-P1,7,91,78,13,85.7,Amber,0
2025-02-24,2025,9,SCO,Scotland,SCO-P2,6,85,66,19,77.6,Amber,0
2025-02-24,2025,9,SCO,Scotland,SCO-P3,6,90,70,20,77.8,Amber,0
2025-02-24,2025,9,SCO,Scotland,SCO-P4,6,75,74,1,98.7,Red,0
2025-02-24,2025,9,SE,South East,SE-P1,7,91,81,10,89.0,Amber,0
2025-02-24,2025,9,SE,South East,SE-P2,6,71,59,12,83.1,Amber,0
2025-02-24,2025,9,SE,South East,SE-P3,7,83,63,20,75.9,Amber,0
2025-02-24,2025,9,SE,South East,SE-P4,6,64,69,-5,107.8,Red,0
2025-02-24,2025,9,SE,South East,SE-P5,5,74,73,1,98.6,Red,0
2025-02-24,2025,9,SE,South East,SE-P6,5,70,57,13,81.4,Amber,0
2025-02-24,2025,9,SE,South East,SE-P7,5,74,67,7,90.5,Red,0
2025-02-24,2025,9,SE,South East,SE-P8,5,84,61,23,72.6,Green,0
2025-02-24,2025,9,SW,South West,SW-P1,5,56,52,4,92.9,Red,0
2025-02-24,2025,9,SW,South West,SW-P2,5,61,52,9,85.2,Amber,0
2025-02-24,2025,9,SW,South West,SW-P3,5,72,55,17,76.4,Amber,0
2025-02-24,2025,9,SW,South West,SW-P4,5,72,74,-2,102.8,Red,0
2025-02-24,2025,9,WAL,Wales,WAL-P1,7,86,72,14,83.7,Amber,0
2025-02-24,2025,9,WAL,Wales,WAL-P2,5,63,62,1,98.4,Red,0
2025-02-24,2025,9,WAL,Wales,WAL-P3,6,81,75,6,92.6,Red,0
2025-02-24,2025,9,YRK,Yorkshire,YRK-P1,7,93,65,28,69.9,Green,0
2025-02-24,2025,9,YRK,Yorkshire,YRK-P2,6,90,87,3,96.7,Red,0
2025-02-24,2025,9,YRK,Yorkshire,YRK-P3,6,81,77,4,95.1,Red,0
2025-02-24,2025,9,YRK,Yorkshire,YRK-P4,6,67,67,0,100.0,Red,0
2025-02-24,2025,9,YRK,Yorkshire,YRK-P5,5,73,66,7,90.4,Red,0
2025-03-03,2025,10,MID,Midlands,MID-P1,7,76,80,-4,105.3,Red,0
2025-03-03,2025,10,MID,Midlands,MID-P2,5,69,54,15,78.3,Amber,0
2025-03-03,2025,10,MID,Midlands,MID-P3,5,68,74,-6,108.8,Red,0
2025-03-03,2025,10,MID,Midlands,MID-P4,5,80,66,14,82.5,Amber,0
2025-03-03,2025,10,MID,Midlands,MID-P5,5,66,61,5,92.4,Red,0
2025-03-03,2025,10,MID,Midlands,MID-P6,6,75,62,13,82.7,Amber,0
2025-03-03,2025,10,MID,Midlands,MID-P7,5,74,71,3,95.9,Red,0
2025-03-03,2025,10,NE,North East,NE-P1,6,78,50,28,64.1,Green,0
2025-03-03,2025,10,NE,North East,NE-P2,5,63,65,-2,103.2,Red,0
2025-03-03,2025,10,NE,North East,NE-P3,5,69,60,9,87.0,Amber,0
2025-03-03,2025,10,NE,North East,NE-P4,4,46,66,-20,143.5,Red,0
2025-03-03,2025,10,NE,North East,NE-P5,5,62,54,8,87.1,Amber,0
2025-03-03,2025,10,NW,North West,NW-P1,6,78,65,13,83.3,Amber,0
2025-03-03,2025,10,NW,North West,NW-P2,6,77,67,10,87.0,Amber,0
2025-03-03,2025,10,NW,North West,NW-P3,5,68,65,3,95.6,Red,0
2025-03-03,2025,10,NW,North West,NW-P4,5,74,71,3,95.9,Red,0
2025-03-03,2025,10,NW,North West,NW-P5,6,69,70,-1,101.4,Red,0
2025-03-03,2025,10,NW,North West,NW-P6,5,72,89,-17,123.6,Red,0
2025-03-03,2025,10,SCO,Scotland,SCO-P1,6,73,68,5,93.2,Red,0
2025-03-03,2025,10,SCO,Scotland,SCO-P2,7,97,59,38,60.8,Green,0
2025-03-03,2025,10,SCO,Scotland,SCO-P3,6,91,76,15,83.5,Amber,0
2025-03-03,2025,10,SCO,Scotland,SCO-P4,6,72,67,5,93.1,Red,0
2025-03-03,2025,10,SE,South East,SE-P1,6,84,82,2,97.6,Red,0
2025-03-03,2025,10,SE,South East,SE-P2,5,54,77,-23,142.6,Red,0
2025-03-03,2025,10,SE,South East,SE-P3,6,69,68,1,98.6,Red,0
2025-03-03,2025,10,SE,South East,SE-P4,5,57,60,-3,105.3,Red,0
2025-03-03,2025,10,SE,South East,SE-P5,6,87,93,-6,106.9,Red,0
2025-03-03,2025,10,SE,South East,SE-P6,6,86,58,28,67.4,Green,0
2025-03-03,2025,10,SE,South East,SE-P7,5,72,78,-6,108.3,Red,0
2025-03-03,2025,10,SE,South East,SE-P8,5,91,53,38,58.2,Green,0
2025-03-03,2025,10,SW,South West,SW-P1,5,61,75,-14,123.0,Red,0
2025-03-03,2025,10,SW,South West,SW-P2,5,61,56,5,91.8,Red,0
2025-03-03,2025,10,SW,South West,SW-P3,6,80,59,21,73.8,Green,0
2025-03-03,2025,10,SW,South West,SW-P4,6,77,72,5,93.5,Red,0
2025-03-03,2025,10,WAL,Wales,WAL-P1,6,80,62,18,77.5,Amber,0
2025-03-03,2025,10,WAL,Wales,WAL-P2,6,79,57,22,72.2,Green,0
2025-03-03,2025,10,WAL,Wales,WAL-P3,6,78,74,4,94.9,Red,0
2025-03-03,2025,10,YRK,Yorkshire,YRK-P1,6,83,79,4,95.2,Red,0
2025-03-03,2025,10,YRK,Yorkshire,YRK-P2,6,88,70,18,79.5,Amber,0
2025-03-03,2025,10,YRK,Yorkshire,YRK-P3,6,74,78,-4,105.4,Red,0
2025-03-03,2025,10,YRK,Yorkshire,YRK-P4,6,72,60,12,83.3,Amber,0
2025-03-03,2025,10,YRK,Yorkshire,YRK-P5,5,65,63,2,96.9,Red,0
2025-03-10,2025,11,MID,Midlands,MID-P1,6,64,72,-8,112.5,Red,0
2025-03-10,2025,11,MID,Midlands,MID-P2,6,82,51,31,62.2,Green,0
2025-03-10,2025,11,MID,Midlands,MID-P3,5,66,69,-3,104.5,Red,0
2025-03-10,2025,11,MID,Midlands,MID-P4,7,101,58,43,57.4,Green,0
2025-03-10,2025,11,MID,Midlands,MID-P5,5,62,68,-6,109.7,Red,0
2025-03-10,2025,11,MID,Midlands,MID-P6,5,70,57,13,81.4,Amber,0
2025-03-10,2025,11,MID,Midlands,MID-P7,6,82,63,19,76.8,Amber,0
2025-03-10,2025,11,NE,North East,NE-P1,6,74,58,16,78.4,Amber,0
2025-03-10,2025,11,NE,North East,NE-P2,5,70,49,21,70.0,Green,0
2025-03-10,2025,11,NE,North East,NE-P3,5,66,53,13,80.3,Amber,0
2025-03-10,2025,11,NE,North East,NE-P4,4,48,54,-6,112.5,Red,0
2025-03-10,2025,11,NE,North East,NE-P5,4,54,69,-15,127.8,Red,0
2025-03-10,2025,11,NW,North West,NW-P1,6,79,70,9,88.6,Amber,0
2025-03-10,2025,11,NW,North West,NW-P2,6,77,71,6,92.2,Red,0
2025-03-10,2025,11,NW,North West,NW-P3,5,71,64,7,90.1,Red,0
2025-03-10,2025,11,NW,North West,NW-P4,5,76,55,21,72.4,Green,0
2025-03-10,2025,11,NW,North West,NW-P5,5,68,58,10,85.3,Amber,0
2025-03-10,2025,11,NW,North West,NW-P6,5,74,63,11,85.1,Amber,0
2025-03-10,2025,11,SCO,Scotland,SCO-P1,6,75,64,11,85.3,Amber,0
2025-03-10,2025,11,SCO,Scotland,SCO-P2,5,74,64,10,86.5,Amber,0
2025-03-10,2025,11,SCO,Scotland,SCO-P3,6,91,73,18,80.2,Amber,0
2025-03-10,2025,11,SCO,Scotland,SCO-P4,5,61,61,0,100.0,Red,0
2025-03-10,2025,11,SE,South East,SE-P1,6,83,74,9,89.2,Amber,0
2025-03-10,2025,11,SE,South East,SE-P2,6,70,74,-4,105.7,Red,0
2025-03-10,2025,11,SE,South East,SE-P3,6,66,65,1,98.5,Red,0
2025-03-10,2025,11,SE,South East,SE-P4,7,73,58,15,79.5,Amber,0
2025-03-10,2025,11,SE,South East,SE-P5,5,72,55,17,76.4,Amber,0
2025-03-10,2025,11,SE,South East,SE-P6,5,66,67,-1,101.5,Red,0
2025-03-10,2025,11,SE,South East,SE-P7,6,81,61,20,75.3,Amber,0
2025-03-10,2025,11,SE,South East,SE-P8,5,84,79,5,94.0,Red,0
2025-03-10,2025,11,SW,South West,SW-P1,6,72,70,2,97.2,Red,0
2025-03-10,2025,11,SW,South West,SW-P2,5,64,52,12,81.2,Amber,0
2025-03-10,2025,11,SW,South West,SW-P3,5,67,47,20,70.1,Green,0
2025-03-10,2025,11,SW,South West,SW-P4,5,70,69,1,98.6,Red,0
2025-03-10,2025,11,WAL,Wales,WAL-P1,6,76,63,13,82.9,Amber,0
2025-03-10,2025,11,WAL,Wales,WAL-P2,7,93,68,25,73.1,Green,0
2025-03-10,2025,11,WAL,Wales,WAL-P3,6,81,70,11,86.4,Amber,0
2025-03-10,2025,11,YRK,Yorkshire,YRK-P1,7,84,67,17,79.8,Amber,0
2025-03-10,2025,11,YRK,Yorkshire,YRK-P2,6,83,84,-1,101.2,Red,0
2025-03-10,2025,11,YRK,Yorkshire,YRK-P3,6,79,62,17,78.5,Amber,0
2025-03-10,2025,11,YRK,Yorkshire,YRK-P4,7,81,66,15,81.5,Amber,0
2025-03-10,2025,11,YRK,Yorkshire,YRK-P5,6,76,75,1,98.7,Red,0
2025-03-17,2025,12,MID,Midlands,MID-P1,7,79,70,9,88.6,Amber,0
2025-03-17,2025,12,MID,Midlands,MID-P2,6,81,74,7,91.4,Red,0
2025-03-17,2025,12,MID,Midlands,MID-P3,6,76,70,6,92.1,Red,0
2025-03-17,2025,12,MID,Midlands,MID-P4,6,84,80,4,95.2,Red,0
2025-03-17,2025,12,MID,Midlands,MID-P5,5,64,77,-13,120.3,Red,0
2025-03-17,2025,12,MID,Midlands,MID-P6,5,66,58,8,87.9,Amber,0
2025-03-17,2025,12,MID,Midlands,MID-P7,5,65,72,-7,110.8,Red,0
2025-03-17,2025,12,NE,North East,NE-P1,5,71,50,21,70.4,Green,0
2025-03-17,2025,12,NE,North East,NE-P2,6,80,60,20,75.0,Amber,0
2025-03-17,2025,12,NE,North East,NE-P3,5,67,70,-3,104.5,Red,0
2025-03-17,2025,12,NE,North East,NE-P4,4,50,56,-6,112.0,Red,0
2025-03-17,2025,12,NE,North East,NE-P5,5,72,58,14,80.6,Amber,0
2025-03-17,2025,12,NW,North West,NW-P1,6,78,77,1,98.7,Red,0
2025-03-17,2025,12,NW,North West,NW-P2,7,89,47,42,52.8,Green,0
2025-03-17,2025,12,NW,North West,NW-P3,5,75,66,9,88.0,Amber,0
2025-03-17,2025,12,NW,North West,NW-P4,5,68,53,15,77.9,Amber,0
2025-03-17,2025,12,NW,North West,NW-P5,6,72,78,-6,108.3,Red,0
2025-03-17,2025,12,NW,North West,NW-P6,5,74,54,20,73.0,Green,0
2025-03-17,2025,12,SCO,Scotland,SCO-P1,6,72,76,-4,105.6,Red,0
2025-03-17,2025,12,SCO,Scotland,SCO-P2,6,93,70,23,75.3,Amber,0
2025-03-17,2025,12,SCO,Scotland,SCO-P3,5,84,57,27,67.9,Green,0
2025-03-17,2025,12,SCO,Scotland,SCO-P4,5,62,54,8,87.1,Amber,0
2025-03-17,2025,12,SE,South East,SE-P1,7,90,68,22,75.6,Amber,0
2025-03-17,2025,12,SE,South East,SE-P2,6,65,64,1,98.5,Red,0
2025-03-17,2025,12,SE,South East,SE-P3,6,74,52,22,70.3,Green,0
2025-03-17,2025,12,SE,South East,SE-P4,6,70,66,4,94.3,Red,0
2025-03-17,2025,12,SE,South East,SE-P5,5,72,71,1,98.6,Red,0
2025-03-17,2025,12,SE,South East,SE-P6,5,66,65,1,98.5,Red,0
2025-03-17,2025,12,SE,South East,SE-P7,6,79,94,-15,119.0,Red,0
2025-03-17,2025,12,SE,South East,SE-P8,6,97,84,13,86.6,Amber,0
2025-03-17,2025,12,SW,South West,SW-P1,5,60,64,-4,106.7,Red,0
2025-03-17,2025,12,SW,South West,SW-P2,5,68,62,6,91.2,Red,0
2025-03-17,2025,12,SW,South West,SW-P3,4,60,59,1,98.3,Red,0
2025-03-17,2025,12,SW,South West,SW-P4,5,74,68,6,91.9,Red,0
2025-03-17,2025,12,WAL,Wales,WAL-P1,7,92,62,30,67.4,Green,0
2025-03-17,2025,12,WAL,Wales,WAL-P2,5,69,66,3,95.7,Red,0
2025-03-17,2025,12,WAL,Wales,WAL-P3,6,91,71,20,78.0,Amber,0
2025-03-17,2025,12,YRK,Yorkshire,YRK-P1,6,80,75,5,93.8,Red,0
2025-03-17,2025,12,YRK,Yorkshire,YRK-P2,7,92,60,32,65.2,Green,0
2025-03-17,2025,12,YRK,Yorkshire,YRK-P3,6,81,73,8,90.1,Red,0
2025-03-17,2025,12,YRK,Yorkshire,YRK-P4,6,68,81,-13,119.1,Red,0
2025-03-17,2025,12,YRK,Yorkshire,YRK-P5,5,69,75,-6,108.7,Red,0
2025-03-24,2025,13,MID,Midlands,MID-P1,6,64,62,2,96.9,Red,0
2025-03-24,2025,13,MID,Midlands,MID-P2,6,82,56,26,68.3,Green,0
2025-03-24,2025,13,MID,Midlands,MID-P3,7,91,68,23,74.7,Green,0
2025-03-24,2025,13,MID,Midlands,MID-P4,6,87,62,25,71.3,Green,0
2025-03-24,2025,13,MID,Midlands,MID-P5,5,64,72,-8,112.5,Red,0
2025-03-24,2025,13,MID,Midlands,MID-P6,5,67,55,12,82.1,Amber,0
2025-03-24,2025,13,MID,Midlands,MID-P7,5,74,62,12,83.8,Amber,0
2025-03-24,2025,13,NE,North East,NE-P1,5,72,50,22,69.4,Green,0
2025-03-24,2025,13,NE,North East,NE-P2,5,69,51,18,73.9,Green,0
2025-03-24,2025,13,NE,North East,NE-P3,4,56,58,-2,103.6,Red,0
2025-03-24,2025,13,NE,North East,NE-P4,4,48,50,-2,104.2,Red,0
2025-03-24,2025,13,NE,North East,NE-P5,5,62,66,-4,106.5,Red,0
2025-03-24,2025,13,NW,North West,NW-P1,7,87,60,27,69.0,Green,0
2025-03-24,2025,13,NW,North West,NW-P2,7,85,75,10,88.2,Amber,0
2025-03-24,2025,13,NW,North West,NW-P3,5,68,61,7,89.7,Amber,0
2025-03-24,2025,13,NW,North West,NW-P4,6,84,57,27,67.9,Green,0
2025-03-24,2025,13,NW,North West,NW-P5,6,73,67,6,91.8,Red,0
2025-03-24,2025,13,NW,North West,NW-P6,6,78,63,15,80.8,Amber,0
2025-03-24,2025,13,SCO,Scotland,SCO-P1,6,73,61,12,83.6,Amber,0
2025-03-24,2025,13,SCO,Scotland,SCO-P2,6,92,72,20,78.3,Amber,0
2025-03-24,2025,13,SCO,Scotland,SCO-P3,6,97,68,29,70.1,Green,0
2025-03-24,2025,13,SCO,Scotland,SCO-P4,5,70,54,16,77.1,Amber,0
2025-03-24,2025,13,SE,South East,SE-P1,7,95,63,32,66.3,Green,0
2025-03-24,2025,13,SE,South East,SE-P2,6,65,60,5,92.3,Red,0
2025-03-24,2025,13,SE,South East,SE-P3,5,58,68,-10,117.2,Red,0
2025-03-24,2025,13,SE,South East,SE-P4,6,68,61,7,89.7,Amber,0
2025-03-24,2025,13,SE,South East,SE-P5,5,73,76,-3,104.1,Red,0
2025-03-24,2025,13,SE,South East,SE-P6,5,66,66,0,100.0,Red,0
2025-03-24,2025,13,SE,South East,SE-P7,6,78,66,12,84.6,Amber,0
2025-03-24,2025,13,SE,South East,SE-P8,5,91,70,21,76.9,Amber,0
2025-03-24,2025,13,SW,South West,SW-P1,4,49,63,-14,128.6,Red,0
2025-03-24,2025,13,SW,South West,SW-P2,6,77,56,21,72.7,Green,0
2025-03-24,2025,13,SW,South West,SW-P3,5,75,59,16,78.7,Amber,0
2025-03-24,2025,13,SW,South West,SW-P4,5,66,70,-4,106.1,Red,0
2025-03-24,2025,13,WAL,Wales,WAL-P1,6,73,66,7,90.4,Red,0
2025-03-24,2025,13,WAL,Wales,WAL-P2,7,87,58,29,66.7,Green,0
2025-03-24,2025,13,WAL,Wales,WAL-P3,5,63,67,-4,106.3,Red,0
2025-03-24,2025,13,YRK,Yorkshire,YRK-P1,6,76,80,-4,105.3,Red,0
2025-03-24,2025,13,YRK,Yorkshire,YRK-P2,6,77,77,0,100.0,Red,0
2025-03-24,2025,13,YRK,Yorkshire,YRK-P3,6,72,88,-16,122.2,Red,0
2025-03-24,2025,13,YRK,Yorkshire,YRK-P4,7,78,52,26,66.7,Green,0
2025-03-24,2025,13,YRK,Yorkshire,YRK-P5,6,74,60,14,81.1,Amber,0
2025-03-31,2025,14,MID,Midlands,MID-P1,6,71,66,5,93.0,Red,0
2025-03-31,2025,14,MID,Midlands,MID-P2,6,72,66,6,91.7,Red,0
2025-03-31,2025,14,MID,Midlands,MID-P3,6,81,84,-3,103.7,Red,0
2025-03-31,2025,14,MID,Midlands,MID-P4,6,93,55,38,59.1,Green,0
2025-03-31,2025,14,MID,Midlands,MID-P5,5,59,60,-1,101.7,Red,0
2025-03-31,2025,14,MID,Midlands,MID-P6,5,67,64,3,95.5,Red,0
2025-03-31,2025,14,MID,Midlands,MID-P7,5,74,87,-13,117.6,Red,0
2025-03-31,2025,14,NE,North East,NE-P1,5,69,68,1,98.6,Red,0
2025-03-31,2025,14,NE,North East,NE-P2,5,78,45,33,57.7,Green,0
2025-03-31,2025,14,NE,North East,NE-P3,6,77,59,18,76.6,Amber,0
2025-03-31,2025,14,NE,North East,NE-P4,4,51,51,0,100.0,Red,0
2025-03-31,2025,14,NE,North East,NE-P5,3,44,62,-18,140.9,Red,0
2025-03-31,2025,14,NW,North West,NW-P1,6,83,75,8,90.4,Red,0
2025-03-31,2025,14,NW,North West,NW-P2,6,78,62,16,79.5,Amber,0
2025-03-31,2025,14,NW,North West,NW-P3,5,69,56,13,81.2,Amber,0
2025-03-31,2025,14,NW,North West,NW-P4,4,62,63,-1,101.6,Red,0
2025-03-31,2025,14,NW,North West,NW-P5,6,73,54,19,74.0,Green,0
2025-03-31,2025,14,NW,North West,NW-P6,6,83,71,12,85.5,Amber,0
2025-03-31,2025,14,SCO,Scotland,SCO-P1,5,67,69,-2,103.0,Red,0
2025-03-31,2025,14,SCO,Scotland,SCO-P2,6,83,63,20,75.9,Amber,0
2025-03-31,2025,14,SCO,Scotland,SCO-P3,6,87,63,24,72.4,Green,0
2025-03-31,2025,14,SCO,Scotland,SCO-P4,5,66,68,-2,103.0,Red,0
2025-03-31,2025,14,SE,South East,SE-P1,7,97,81,16,83.5,Amber,0
2025-03-31,2025,14,SE,South East,SE-P2,6,71,63,8,88.7,Amber,0
2025-03-31,2025,14,SE,South East,SE-P3,7,83,65,18,78.3,Amber,0
2025-03-31,2025,14,SE,South East,SE-P4,6,68,76,-8,111.8,Red,0
2025-03-31,2025,14,SE,South East,SE-P5,5,78,72,6,92.3,Red,0
2025-03-31,2025,14,SE,South East,SE-P6,5,67,61,6,91.0,Red,0
2025-03-31,2025,14,SE,South East,SE-P7,6,79,78,1,98.7,Red,0
2025-03-31,2025,14,SE,South East,SE-P8,6,94,56,38,59.6,Green,0
2025-03-31,2025,14,SW,South West,SW-P1,5,54,63,-9,116.7,Red,0
2025-03-31,2025,14,SW,South West,SW-P2,5,62,68,-6,109.7,Red,0
2025-03-31,2025,14,SW,South West,SW-P3,6,78,55,23,70.5,Green,0
2025-03-31,2025,14,SW,South West,SW-P4,4,61,56,5,91.8,Red,0
2025-03-31,2025,14,WAL,Wales,WAL-P1,6,77,62,15,80.5,Amber,0
2025-03-31,2025,14,WAL,Wales,WAL-P2,5,67,56,11,83.6,Amber,0
2025-03-31,2025,14,WAL,Wales,WAL-P3,6,89,68,21,76.4,Amber,0
2025-03-31,2025,14,YRK,Yorkshire,YRK-P1,6,75,81,-6,108.0,Red,0
2025-03-31,2025,14,YRK,Yorkshire,YRK-P2,7,91,72,19,79.1,Amber,0
2025-03-31,2025,14,YRK,Yorkshire,YRK-P3,6,81,62,19,76.5,Amber,0
2025-03-31,2025,14,YRK,Yorkshire,YRK-P4,5,56,61,-5,108.9,Red,0
2025-03-31,2025,14,YRK,Yorkshire,YRK-P5,5,73,61,12,83.6,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P1,7,85,69,16,81.2,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P2,5,71,57,14,80.3,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P3,7,89,67,22,75.3,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P4,6,87,75,12,86.2,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P5,5,56,65,-9,116.1,Red,0
2025-04-07,2025,15,MID,Midlands,MID-P6,5,68,61,7,89.7,Amber,0
2025-04-07,2025,15,MID,Midlands,MID-P7,5,74,74,0,100.0,Red,0
2025-04-07,2025,15,NE,North East,NE-P1,4,58,53,5,91.4,Red,0
2025-04-07,2025,15,NE,North East,NE-P2,6,83,41,42,49.4,Green,0
2025-04-07,2025,15,NE,North East,NE-P3,5,63,56,7,88.9,Amber,0
2025-04-07,2025,15,NE,North East,NE-P4,5,55,68,-13,123.6,Red,0
2025-04-07,2025,15,NE,North East,NE-P5,5,63,45,18,71.4,Green,0
2025-04-07,2025,15,NW,North West,NW-P1,6,85,77,8,90.6,Red,0
2025-04-07,2025,15,NW,North West,NW-P2,6,78,63,15,80.8,Amber,0
2025-04-07,2025,15,NW,North West,NW-P3,6,80,60,20,75.0,Amber,0
2025-04-07,2025,15,NW,North West,NW-P4,6,81,68,13,84.0,Amber,0
2025-04-07,2025,15,NW,North West,NW-P5,5,60,61,-1,101.7,Red,0
2025-04-07,2025,15,NW,North West,NW-P6,5,65,58,7,89.2,Amber,0
2025-04-07,2025,15,SCO,Scotland,SCO-P1,6,84,82,2,97.6,Red,0
2025-04-07,2025,15,SCO,Scotland,SCO-P2,8,109,57,52,52.3,Green,0
2025-04-07,2025,15,SCO,Scotland,SCO-P3,5,81,62,19,76.5,Amber,0
2025-04-07,2025,15,SCO,Scotland,SCO-P4,6,76,66,10,86.8,Amber,0
2025-04-07,2025,15,SE,South East,SE-P1,7,94,66,28,70.2,Green,0
2025-04-07,2025,15,SE,South East,SE-P2,7,74,64,10,86.5,Amber,0
2025-04-07,2025,15,SE,South East,SE-P3,7,81,76,5,93.8,Red,0
2025-04-07,2025,15,SE,South East,SE-P4,6,70,70,0,100.0,Red,0
2025-04-07,2025,15,SE,South East,SE-P5,5,76,53,23,69.7,Green,0
2025-04-07,2025,15,SE,South East,SE-P6,6,75,65,10,86.7,Amber,0
2025-04-07,2025,15,SE,South East,SE-P7,5,76,66,10,86.8,Amber,0
2025-04-07,2025,15,SE,South East,SE-P8,6,94,74,20,78.7,Amber,0
2025-04-07,2025,15,SW,South West,SW-P1,4,54,68,-14,125.9,Red,0
2025-04-07,2025,15,SW,South West,SW-P2,4,52,58,-6,111.5,Red,0
2025-04-07,2025,15,SW,South West,SW-P3,5,75,64,11,85.3,Amber,0
2025-04-07,2025,15,SW,South West,SW-P4,5,63,66,-3,104.8,Red,0
2025-04-07,2025,15,WAL,Wales,WAL-P1,6,77,75,2,97.4,Red,0
2025-04-07,2025,15,WAL,Wales,WAL-P2,6,71,68,3,95.8,Red,0
2025-04-07,2025,15,WAL,Wales,WAL-P3,4,61,58,3,95.1,Red,0
2025-04-07,2025,15,YRK,Yorkshire,YRK-P1,5,70,68,2,97.1,Red,0
2025-04-07,2025,15,YRK,Yorkshire,YRK-P2,6,85,61,24,71.8,Green,0
2025-04-07,2025,15,YRK,Yorkshire,YRK-P3,6,78,77,1,98.7,Red,0
2025-04-07,2025,15,YRK,Yorkshire,YRK-P4,6,72,77,-5,106.9,Red,0
2025-04-07,2025,15,YRK,Yorkshire,YRK-P5,5,64,71,-7,110.9,Red,0
2025-04-14,2025,16,MID,Midlands,MID-P1,6,73,64,9,87.7,Amber,0
2025-04-14,2025,16,MID,Midlands,MID-P2,6,76,61,15,80.3,Amber,0
2025-04-14,2025,16,MID,Midlands,MID-P3,6,70,65,5,92.9,Red,0
2025-04-14,2025,16,MID,Midlands,MID-P4,6,86,71,15,82.6,Amber,0
2025-04-14,2025,16,MID,Midlands,MID-P5,5,62,84,-22,135.5,Red,0
2025-04-14,2025,16,MID,Midlands,MID-P6,6,78,57,21,73.1,Green,0
2025-04-14,2025,16,MID,Midlands,MID-P7,5,66,65,1,98.5,Red,0
2025-04-14,2025,16,NE,North East,NE-P1,6,77,56,21,72.7,Green,0
2025-04-14,2025,16,NE,North East,NE-P2,5,73,60,13,82.2,Amber,0
2025-04-14,2025,16,NE,North East,NE-P3,5,64,56,8,87.5,Amber,0
2025-04-14,2025,16,NE,North East,NE-P4,4,48,50,-2,104.2,Red,0
